content	x	y	w	h	
MISCELLANY	516	170	279	31	
.	798	172	10	29	
5	238	233	22	39	
Let	283	233	61	40	
us	362	234	37	39	
love	416	235	76	39	
our	509	236	60	39	
God	587	237	72	39	
supremely	682	238	194	41	
,	879	240	9	39	
Let	282	280	62	33	
us	360	280	38	33	
love	415	280	76	34	
each	507	281	82	33	
other	609	281	94	34	
,	709	282	5	33	
too	737	282	54	33	
:	802	282	10	33	
Let	238	321	61	38	
us	316	321	37	39	
love	368	322	75	39	
and	461	323	67	38	
pray	545	324	85	39	
for	649	325	50	38	
sinners	719	326	130	39	
,	854	327	8	38	
Till	283	366	66	36	
our	367	367	60	36	
God	447	368	70	36	
makes	535	369	114	37	
all	670	370	44	37	
things	731	371	115	37	
new	862	373	73	36	
:	941	374	12	36	
Then	238	410	90	33	
he'll	347	411	78	33	
call	444	412	65	33	
us	526	412	39	34	
home	583	413	96	34	
to	698	414	33	33	
heaven	748	415	131	34	
,	883	416	8	33	
At	279	456	46	30	
his	337	456	51	30	
table	409	456	91	30	
we'll	518	456	84	30	
sit	619	456	41	30	
down	677	456	94	30	
:	782	456	9	30	
Christ	237	497	114	38	
will	368	497	68	39	
gird	452	498	76	38	
himself	544	499	139	38	
,	686	499	5	38	
and	710	500	66	38	
serve	794	500	96	39	
us	906	501	39	38	
With	278	546	89	30	
sweet	386	546	102	30	
manna	502	546	123	30	
all	644	546	46	30	
around	708	546	129	30	
.	841	546	8	30	
402	230	665	143	61	
BRETHREN	239	789	263	51	
,	503	786	10	54	
while	531	786	104	53	
we	647	784	50	54	
sojourn	713	784	141	53	
here	868	782	84	54	
,	952	781	10	54	
Fight	316	833	100	33	
we	434	832	46	33	
must	499	831	90	34	
,	593	831	5	34	
but	620	830	59	34	
should	698	830	119	33	
not	831	829	59	34	
fear	901	828	75	34	
:	988	828	12	34	
Foes	234	874	83	34	
we	335	874	47	34	
have	397	874	87	34	
,	486	874	6	34	
but	513	874	63	34	
we've	593	874	100	34	
a	712	874	17	34	
Friend	746	874	127	34	
One	233	919	70	28	
that	321	919	75	28	
loves	409	919	90	28	
us	519	919	37	28	
to	576	919	31	28	
the	622	919	58	28	
end	698	919	63	28	
:	774	919	11	28	
Forward	234	958	161	37	
,	396	959	7	36	
then	424	960	82	36	
,	510	961	5	36	
with	537	961	78	36	
courage	635	962	146	37	
go	798	964	42	36	
,	842	964	9	36	
Long	233	1007	92	33	
we	343	1006	47	34	
shall	409	1005	88	34	
not	514	1005	58	33	
dwell	591	1004	98	34	
below	702	1003	106	34	
:	820	1003	11	34	
Soon	234	1046	87	37	
the	340	1047	56	37	
joyful	410	1047	112	39	
news	539	1049	89	38	
will	646	1050	66	38	
come	731	1051	92	38	
,	825	1052	9	37	
"	234	1093	23	39	
Child	268	1092	97	39	
,	368	1092	6	39	
your	397	1092	86	39	
Father	504	1091	122	39	
calls	641	1091	82	39	
-	728	1091	29	39	
come	770	1090	92	39	
home	880	1090	98	39	
!	990	1089	13	39	
"	1004	1089	17	39	
7s	637	654	36	27	
.	675	654	9	27	
Come	560	708	92	28	
home	662	708	89	28	
.	753	708	9	28	
283	1000	170	85	33	
SWAIN	954	654	118	30	
.	1071	654	10	30	
2	232	1159	20	39	
In	277	1159	41	39	
the	336	1159	55	39	
way	409	1159	75	39	
a	501	1159	18	39	
thousand	538	1160	170	39	
snares	724	1160	120	40	
Lie	233	1204	60	34	
,	296	1204	6	34	
to	323	1204	32	34	
take	374	1205	79	34	
us	470	1205	39	34	
