content	x	y	w	h	
GRACE	358	360	110	26	
GLENN	483	360	114	27	
.	600	361	7	26	
9	242	1884	54	57	
:	286	1884	31	57	
4	337	435	38	34	
9	238	821	57	47	
:	288	814	36	50	
4	326	809	54	48	
94	309	864	61	32	
1.	335	576	32	41	
Je	390	576	44	41	
-	447	576	14	41	
sus	471	576	58	41	
,	534	576	8	41	
Sav	566	576	69	41	
-	638	576	14	41	
ior	654	576	52	41	
,	710	576	6	41	
thou	739	576	84	41	
art	844	576	53	41	
near	915	576	83	41	
-	1014	576	12	41	
er	1043	576	36	41	
2.	333	632	33	42	
Of	389	632	50	42	
our	466	632	66	42	
gladness	548	632	162	42	
and	736	632	68	42	
our	829	632	64	42	
sorrow	910	632	177	42	
3.	334	688	31	40	
Clos	389	688	81	40	
-	473	688	11	40	
er	485	688	36	40	
,	524	688	7	40	
clos	556	688	70	40	
-	640	688	10	40	
er	660	688	36	40	
than	721	688	84	40	
a	833	688	19	40	
brother	876	688	190	40	
,	1073	688	6	40	
What	1121	688	111	40	
-	1232	688	11	40	
so-	1246	688	69	40	
e'er	1327	688	73	40	
to	1419	688	39	40	
us	1503	701	42	19	
clear	357	1177	94	28	
bor	354	1230	66	30	
oth	355	1287	65	30	
f	368	1457	55	60	
8	457	1250	11	4	
CLOSER	930	308	206	46	
THAN	1166	308	158	46	
A	1357	308	36	46	
BROTHER	1424	308	260	46	
.	1689	308	10	46	
an	463	1306	14	5	
Than	1125	576	102	41	
an	1253	576	41	41	
earth	1312	576	96	41	
-	1414	576	13	41	
ly	1429	576	36	41	
friend	1487	576	114	41	
can	1617	576	63	41	
be	1691	576	41	41	
,	1734	576	9	41	
For	1835	578	69	37	
with	1925	578	84	37	
heavenly	2023	578	174	38	
vis	2219	579	53	37	
-	2276	580	12	37	
ion	2288	580	60	37	
Thou	1121	632	101	42	
the	1243	632	60	42	
fullest	1321	632	120	42	
depths	1454	632	122	42	
canst	1594	632	96	42	
know	1705	632	102	42	
,	1812	632	6	42	
Feeble	1832	632	125	42	
words	1975	632	109	42	
we	2107	632	47	42	
need	2176	632	87	42	
not	2279	632	63	42	
be	1606	689	41	36	
-	1648	689	13	36	
tide	1662	690	74	37	
,	1739	691	6	36	
May	1833	692	85	37	
we	1939	692	47	37	
wish	2005	692	84	37	
to	2107	692	38	37	
seek	2175	692	82	37	
no	2289	692	47	37	
er	523	1176	39	36	
,	565	1176	8	36	
Thou	619	1176	101	36	
our	740	1176	63	37	
in	820	1177	36	36	
most	931	1177	92	37	
hearts	1068	1178	120	36	
can	1216	1179	67	36	
see	1311	1179	55	36	
.	1368	1179	9	36	
row	503	1236	71	37	
,	579	1234	8	40	
Tell	621	1232	80	39	
-	702	1230	12	40	
ing	716	1230	63	38	
thee	800	1228	83	37	
our	940	1243	66	20	
joy	1082	1235	66	38	
or	1216	1244	41	20	
woe	1304	1245	71	20	
.	1379	1245	7	20	
er	522	1292	39	31	
,	563	1291	8	32	
Well	620	1291	94	31	
con	731	1290	65	31	
-	799	1289	13	32	
tent	813	1289	74	31	
with	933	1288	87	31	
thee	1082	1290	81	28	
to	1219	1290	33	28	
'	1294	1289	11	29	
bide	1305	1289	81	29	
.	1390	1288	8	29	
B	1686	777	50	26	
REFRAIN	1537	971	213	22	
.	1757	971	10	22	
Save	1499	1235	94	36	
,	1594	1235	10	36	
oh	1649	1235	45	36	
,	1699	1235	9	36	
149	2308	311	87	41	
J.	2165	363	28	23	
H.	2208	363	39	23	
F	2262	363	19	23	
..	2287	363	33	23	
save	1767	1236	81	38	
us	1872	1234	42	39	
from	1945	1233	86	39	
all	2059	1232	50	39	
ill	2143	1231	45	39	
,	2190	1231	9	39	
be	2045	1336	68	47	
Q	2055	1932	21	15	
g	375	1682	35	38	
№a	1531	1641	120	100	
:	1634	1641	42	100	
El	2319	1637	70	87	
With	336	1778	101	43	
thy	455	1779	65	43	
love	534	1780	83	43	
our	633	1781	65	43	
spir	722	1782	73	43	
-	798	1782	12	43	
its	813	1782	44	44	
fill	904	1783	50	44	
;	968	1784	7	43	
Closer	1047	1783	120	38	
than	1190	1783	88	38	
earth's	1288	1783	128	38	
closest	1433	1783	122	38	
friend	1570	1783	113	38	
,	1689	1783	6	38	
Be	1726	1783	48	38	
thou	1793	1783	85	38	
with	1898	1783	84	38	
us	2005	1783	39	38	
to	2066	1783	35	38	
the	2119	1783	63	38	
end	2215	1783	68	38	
.	2288	1783	9	38	
-8	912	1847	43	24	
2	1598	1841	40	22	
.	1630	1840	24	22	
121-1	2353	1897	22	53	
ITT	2395	1899	18	55	
