content	x	y	w	h	
Das	841	231	75	39	
christliche	936	230	163	39	
Leben	1117	229	101	39	
.	1224	228	10	40	
286	944	348	161	76	
.	1107	349	20	76	
Mel	696	478	75	40	
.	774	478	9	40	
O	810	478	34	40	
daß	860	478	60	40	
ich	938	478	41	41	
tausend	996	479	122	40	
Zungen	1137	479	130	41	
hätte	1280	480	87	40	
.	1367	480	14	40	
우	443	566	68	69	
P	1252	556	117	83	
1.	367	668	38	54	
Mir	439	668	91	54	
ist	568	668	45	54	
Erbarmung	653	668	250	54	
wi-	927	668	79	54	
der	1024	668	62	54	
-	1087	668	18	54	
fah	1106	668	65	54	
-	1177	668	17	54	
ren	1198	668	62	54	
,	1266	668	11	54	
Er	1317	668	55	54	
-	1392	668	19	54	
barmung	1432	668	190	54	
,	1626	668	13	54	
de	1674	668	44	54	
Das	445	724	94	55	
zähl	555	724	94	55	
'	637	724	16	55	
ich	667	724	50	55	
zu	739	724	46	55	
dem	807	724	80	55	
Wunder	912	724	176	55	
-	1090	724	18	55	
ba	1110	724	48	55	
-	1161	724	17	55	
ren	1181	724	64	55	
,	1249	724	11	55	
Mein	1293	724	118	55	
stol	1438	724	70	55	
-	1520	724	18	55	
zes	1550	724	62	55	
Herz	1644	724	100	55	
#e	1433	804	76	64	
264	304	238	89	37	
a	716	849	36	21	
ren	351	915	68	66	
ich	469	917	56	67	
nicht	543	919	105	67	
werth	664	922	116	68	
;	788	924	16	65	
Nun	867	926	102	68	
weiß	987	929	94	68	
ich	1105	932	52	66	
das	1179	933	74	67	
und	1279	936	76	66	
bin	1379	938	68	67	
er	1465	940	36	65	
-	1504	941	20	65	
freut	1519	941	104	67	
Und	1653	944	86	68	
hat's	326	976	106	54	
nie	469	976	68	54	
begehrt	571	976	218	54	
.	792	976	9	54	
H	1014	1056	117	84	
o	1552	816	40	23	
rüh	339	1170	72	54	
-	423	1170	18	54	
me	451	1170	58	54	
die	535	1170	62	54	
Barm	621	1170	128	54	
-	759	1170	21	54	
her	789	1170	65	54	
-	860	1170	21	54	
zig	887	1170	61	54	
-	958	1170	19	54	
keit	986	1170	71	54	
.	1052	1170	15	54	
2.	370	1251	44	53	
Ich	446	1251	74	53	
hatte	536	1251	106	53	
Gottes	658	1251	144	53	
Zorn	819	1251	109	53	
ver-	945	1251	85	37	
4.	1119	1248	44	52	
Dieß	1192	1248	101	52	
laß	1316	1248	64	52	
ich	1406	1248	50	52	
kein	1486	1248	77	52	
Geschöpf	1588	1248	189	52	
dienet	310	1308	128	54	
Und	459	1308	85	54	
soll	564	1308	72	54	
bei	653	1308	60	54	
Gott	731	1308	101	54	
in	848	1308	39	54	
Gna	909	1308	98	54	
-	1009	1308	17	54	
mir	1065	1308	73	54	
rauben	1159	1308	141	54	
,	1304	1308	12	54	
Dieß	1326	1308	98	54	
soll	1440	1308	70	54	
mein	1522	1308	100	54	
einzig	1642	1308	122	54	
'	1766	1308	12	54	
den	311	1363	73	54	
sein	408	1363	81	54	
;	499	1363	15	54	
Er	551	1363	57	54	
hat	632	1363	72	54	
mich	738	1363	92	54	
mit	864	1363	72	54	
sich	960	1363	68	54	
selbst	308	1426	107	58	
verfühnet	435	1425	197	58	
,	634	1424	11	59	
Macht	666	1424	139	59	
durch	820	1424	109	58	
das	953	1423	74	59	
Blut	310	1485	109	50	
des	428	1484	64	51	
Sohn's	510	1484	157	50	
mich	682	1483	92	51	
rein	791	1483	78	51	
.	877	1482	11	51	
War	905	1482	103	51	
um	314	1537	65	54	
?	389	1537	24	54	
Ich	443	1537	75	54	
war	547	1537	86	54	
ja	651	1537	45	54	
Gottes	718	1537	143	54	
Feind	886	1537	119	54	
!	1017	1537	11	54	
Erbarmung	315	1601	249	54	
hat's	576	1599	104	55	
so	699	1598	35	56	
treu	749	1598	81	55	
gemeint	847	1597	163	55	
!	1017	1596	11	56	
3.	370	1656	42	49	
Das	434	1656	92	49	
muß	542	1656	90	49	
ich	650	1656	51	49	
dir	710	1656	61	49	
,	772	1656	11	49	
mein	796	1656	99	49	
Gott	917	1656	104	49	
,	1019	1656	12	49	
bekennen	311	1712	187	49	
,	503	1712	13	49	
Das	547	1712	94	49	
rühm	671	1712	106	49	
'	782	1712	14	49	
ich	825	1712	49	49	
,	879	1712	12	49	
wenn	918	1712	110	49	
ein	313	1773	58	54	
Mensch	398	1772	155	54	
mich	572	1771	91	55	
fragt	680	1771	106	54	
;	793	1770	12	55	
Ich	840	1770	71	54	
kann	930	1769	96	55	
es	314	1832	40	53	
nur	385	1831	80	54	
Erbarmung	483	1831	253	53	
nennen	767	1829	148	54	
,	920	1829	11	54	
So	961	1829	65	53	
ist	313	1889	43	55	
mein	376	1888	99	56	
ganzes	500	1888	140	55	
Herz	665	1887	95	56	
gesagt	781	1887	127	55	
.	911	1886	9	56	
Ich	955	1886	72	56	
beuge	313	1945	121	56	
mich	459	1945	90	56	
und	580	1945	80	56	
bin	689	1945	66	56	
erfreut	785	1945	140	56	
Und	945	1945	82	56	
rühme	315	2003	135	59	
die	470	2003	62	59	
Barmherzigkeit	549	2003	324	59	
.	874	2003	13	59	
Rühmen	1064	1363	179	54	
sein	1257	1363	77	54	
;	1345	1363	12	54	
Auf	1371	1363	88	54	
dieß	1467	1363	81	54	
Erbarmen	1566	1363	208	54	
will	1062	1423	84	59	
ich	1166	1422	50	59	
glauben	1240	1422	163	59	
,	1408	1421	12	59	
Auf	1446	1421	91	59	
dieses	1557	1421	121	59	
bet	1705	1420	66	59	
'	1764	1420	17	59	
ich	1063	1482	53	51	
auch	1146	1481	89	51	
allein	1265	1481	113	51	
,	1384	1481	11	51	
Auf	1420	1480	90	51	
dieses	1531	1480	118	51	
duld	1671	1480	94	50	
'	1765	1479	14	51	
ich	1065	1537	51	54	
in	1140	1537	37	54	
der	1203	1537	64	54	
Noth	1287	1537	104	54	
,	1397	1537	12	54	
Auf	1436	1537	87	54	
dieses	1539	1537	118	54	
hoff	1677	1537	89	54	
'	1762	1537	15	54	
ich	1064	1596	51	56	
noch	1140	1595	88	56	
im	1254	1595	52	56	
Tod	1330	1594	84	56	
.	1418	1594	12	56	
5.	1118	1650	47	54	
Gott	1195	1650	101	54	
,	1299	1650	11	54	
der	1332	1650	66	54	
du	1423	1650	50	54	
reich	1503	1650	94	54	
bist	1625	1650	73	54	
an	1725	1650	53	54	
Erbarmen	1067	1712	209	49	
,	1283	1712	11	49	
Nimm	1310	1712	134	49	
dein	1459	1712	87	49	
Erbarmen	1562	1712	214	49	
nicht	1063	1768	98	55	
von	1196	1768	74	55	
mir	1306	1767	75	55	
,	1384	1767	11	55	
Und	1430	1767	86	54	
führ	1549	1766	96	55	
'	1637	1765	14	55	
einst	1688	1765	91	55	
durch	1061	1828	110	54	
den	1186	1828	67	53	
Tod	1271	1827	81	54	
mich	1370	1827	88	53	
Armen	1476	1826	140	54	
,	1623	1826	9	54	
Durch	1648	1826	126	53	
meines	1064	1886	144	55	
Heiland's	1226	1885	202	55	
Tod	1447	1884	83	56	
zu	1543	1884	45	56	
dir	1604	1884	62	56	
;	1675	1883	12	56	
Da	1708	1883	71	56	
bin	1065	1945	67	56	
ich	1147	1945	49	56	
ewig	1207	1945	94	56	
hocherfreut	1312	1945	229	56	
Und	1551	1945	85	56	
rühme	1645	1945	137	56	
die	1063	2001	62	51	
Barmherzigkeit	1143	2001	321	52	
!	1470	2003	15	51	
Ph	1207	2069	38	34	
.	1252	2068	7	35	
