content	x	y	w	h	
476	202	276	81	35	
CROSS	554	282	140	27	
AND	718	281	96	27	
COMFORT	840	280	224	27	
.	1072	279	7	28	
Dark	311	382	130	50	
lies	460	382	89	50	
and	571	382	99	50	
sore	689	382	104	50	
temptations	816	382	319	50	
;	1154	382	13	50	
Lord	262	454	124	44	
,	394	455	8	43	
hear	426	455	105	44	
my	553	457	82	44	
prayers	658	458	199	45	
,	865	461	9	43	
And	265	517	95	39	
break	386	517	148	40	
these	558	518	124	40	
snares	706	519	168	40	
And	320	576	110	41	
hellish	452	575	176	41	
machinations	653	574	360	40	
.	1020	572	9	42	
6	210	660	21	51	
With	264	660	135	51	
Thee	423	660	125	51	
,	557	660	10	51	
Lord	592	660	124	51	
,	724	660	8	51	
would	758	660	161	51	
I	942	660	20	51	
cast	985	660	103	51	
my	1117	660	80	51	
lot	1216	660	71	51	
;	1307	660	13	51	
My	263	731	82	47	
God	371	729	101	48	
,	478	728	9	48	
my	511	728	79	48	
God	615	727	99	47	
,	724	726	8	48	
forsake	757	726	191	46	
me	965	724	76	47	
not	1065	723	85	47	
,	1157	722	11	48	
For	322	799	93	50	
,	420	797	10	51	
Lord	456	797	124	50	
,	585	796	10	51	
I	620	795	18	51	
am	660	795	80	51	
commending	761	794	345	48	
My	268	867	78	44	
soul	365	866	100	44	
to	486	865	48	44	
Thee	560	864	125	44	
;	706	863	9	45	
Deliver	269	933	193	38	
me	481	937	76	35	
Now	323	996	117	52	
,	450	995	11	53	
and	484	994	96	53	
when	603	993	142	52	
life	767	992	87	53	
is	883	991	38	53	
ending	946	991	182	51	
.	1135	989	7	53	
7	210	1090	27	48	
All	263	1089	74	48	
honor	359	1089	152	47	
,	518	1088	9	48	
praise	550	1088	161	47	
,	717	1087	8	48	
and	749	1086	90	48	
majesty	863	1086	215	47	
To	264	1154	64	50	
Father	353	1153	171	50	
,	531	1152	9	51	
Son	564	1152	94	50	
,	667	1151	8	51	
and	700	1151	90	51	
Spirit	812	1150	143	51	
be	979	1149	58	51	
,	1042	1149	12	51	
Our	321	1219	105	50	
God	442	1219	105	50	
forever	566	1219	193	50	
glorious	778	1219	215	50	
,	1000	1219	10	50	
In	264	1279	57	45	
whose	346	1281	157	48	
rich	524	1286	98	46	
grace	647	1289	142	48	
We'll	270	1356	144	39	
run	437	1358	89	38	
our	551	1360	86	38	
race	660	1362	111	38	
,	778	1364	7	37	
Till	328	1424	96	47	
we	443	1422	72	48	
depart	539	1421	172	46	
victorious	731	1418	266	45	
.	1001	1414	12	49	
353	212	1550	100	43	
N	314	1621	39	47	
weariness	386	1621	261	48	
and	670	1623	90	47	
pain	780	1623	115	48	
,	902	1624	12	47	
IN	266	1621	104	109	
By	342	1687	73	52	
sins	438	1687	100	52	
and	561	1687	96	53	
fears	679	1688	133	52	
oppressed	834	1688	258	53	
,	1100	1690	11	52	
I	267	1757	19	50	
turn	308	1756	111	50	
me	446	1756	74	50	
to	540	1755	48	50	
my	612	1755	81	50	
Rest	719	1755	116	49	
again	859	1754	144	50	
,	1011	1754	10	50	
My	326	1826	80	48	
soul's	428	1824	149	48	
eternal	601	1822	186	47	
Rest	810	1820	119	48	
:	941	1818	12	49	
S.	1196	1554	36	28	
M.	1267	1554	51	28	
2	210	1912	24	46	
The	267	1912	90	46	
Lamb	380	1912	152	46	
that	557	1912	107	46	
died	688	1912	107	46	
for	818	1912	78	46	
me	917	1912	76	46	
,	1001	1912	9	46	
And	322	1980	112	49	
still	457	1980	103	49	
my	580	1980	82	49	
load	682	1980	116	49	
doth	819	1980	116	49	
bear	959	1980	118	49	
;	1090	1980	10	49	
To	268	2049	64	48	
Jesus	355	2048	144	49	
'	504	2048	16	49	
streaming	541	2047	266	49	
wounds	834	2046	201	49	
I	1060	2045	21	49	
flee	1103	2045	88	49	
,	1197	2045	11	49	
And	321	2115	108	50	
find	452	2115	101	50	
my	575	2115	81	50	
quiet	681	2115	126	50	
there	836	2115	138	50	
;	976	2115	11	50	
